x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055,y0056,y0057,y0058,y0059
848,1.1804671,2.291382,0,0,0.35794255,5.7095656,0,0,0,0,0,0,0,1.0361543,0,0.19027618,0,0,0.30056894,0.6429247,0.37027335,0,0,0,0.49030623,0,0,2.2911785,1.4788274,0,0,0,0,0.40875044,0,0,2.5200922,0,0.053557165,0,0,0.21874088,1.2285872,0.9441406,0,0,0,0,0,0,0,0,0,0.7198352,0,0,0,0,0.17732047,0
849,2.0164514,0,4.227732,4.8238316,1.309011,2.3358963,0,0,0,0,0,2.0044491,0,0,0,1.7086548,0,0,0,0,0,0,0,0,0.2733717,2.7612383,1.5592363,0,0,0,0,0.2657859,0,0,4.5327144,0,1.618604,0,2.4357593,0,3.3194818,0,3.412859,0,2.9807498,0,0,0,0,0,4.3323493,2.146282,0.06975726,0,0,0,0,0,0.13200861,0
850,0,0.8487096,1.1554343,0,0,0,0,2.0788367,1.9354454,0,0,0.34829512,0,0,0.24804701,0.33992526,0,0,1.2925026,0,0,1.1147109,0,0,0,0,0.58925927,1.1723523,0,0,1.8468275,0,3.8366518,0,0,0,4.571034,0,0,0.02052342,0,0,3.8459451,0,0.2921493,0,0,0.79605794,0.6414453,1.0005753,0,7.8360543,0,0,1.3960748,2.320722,0,0,0.75634176,0
851,0,0.069296636,0,0,0.6894823,0.22123721,1.184076,0,0,0,0.22241521,0,0,0.01313901,0,0,0.66443205,0,0,0.42531383,1.4589624,0,0.57076347,0,0,0,0,0,2.8261995,0,0,0,0,0,0,1.7916391,1.5409472,1.6387019,2.3426323,0,0,0.3270665,0,0,0,1.4295443,0,0,0,2.1143868,0,0,1.5430192,0,0,0,1.8094299,1.5542356,0.8294198,1.2030553
852,0,0,0.9953872,0,0,0,0,0,0.7147878,0,0,2.9617553,0,3.00715,0,0,0,0,0,1.151379,0.16719164,2.5154347,0,1.700361,0,1.6280954,1.1510732,0.69455004,0,5.474607,0,0.34172508,0,0.5962321,1.8490322,0,0.7152248,1.152617,0.32022566,1.3529258,0,0,0,0,0,0.20289336,0.9396753,0.041938756,0,0,2.1189516,0,0.17483066,0.5124421,0,1.7695415,0,0.9934127,0,0
853,0,0,1.4655552,7.877664,0,0.60234535,0,0,0.56445193,0,0,0,0,1.1392809,0,0,0.5211048,0,0,1.7370026,0.5445995,0,0,0,1.0576092,0,0,2.2361474,0,0,3.2080307,0,2.1115844,0.867285,0,0,0,0,0,0.91663224,0,0,5.435702,0,0,0,0.32149288,0,0.5634747,0,0,0,0.35048902,0,0.58292955,0,0.3236025,0,0.43064395,0
854,0,0,0,2.4081304,0,1.0392716,0,0.068594925,1.1252362,0,0,0,0,0,0.4928507,0,0,1.7757736,0,0,1.851859,0,0,0,0.633531,0,0.84315646,0,0,0.002183938,3.9035537,0,4.401232,1.4871376,0,1.7106984,1.2020382,0,0,0,0,0,5.715844,1.0955971,0,0,0.33506024,0,0,0,0,6.1524963,0,0,0,0,0,0,0,0
855,0,0.12215769,0,0,0,0,0,3.4209697,0,2.2082398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16212283,11.169811,0.746157,0,0,4.7285223,0.0053883,0,0,0,1.9242543,0,0,0.18345353,0,0,0,0.54439,1.7849721,4.5079584,0.5481018,2.095566,0.64460844,0,0,0,0.9169103,3.3088632,1.0688317,1.1911492,0,0,0,0,0.8663375
856,0,0,0,0,0.4335668,0,0,0,0,0,0.74087167,0,0.120231055,0,0,0.48729348,0,0.49593937,0.88897145,0,1.3363742,0,0,0,0.63349915,0,0,0.3626452,0,6.9072523,0,0,0.85226583,0,0,0,1.1604257,0,0,0,0,0,0.8668928,0,0,0,0,0.21872307,1.6958338,0,0.82296413,0.050833784,0.35199717,0,0.18356383,4.3726277,0,0.41687268,0,0
857,0,0,0,1.5031927,0,0.33632132,0,0.020773383,0,1.0816908,0,0.42812762,2.8269343,0.03483784,0.18467349,0,1.768688,0,0,0,0.28210372,0,1.6444774,0,0,0,0,0.57525694,0,0,0,0,0,0,0,0,0,0,0.83452123,0,0,1.1441565,0,1.0321875,3.5833473,0.2594938,0,1.7442316,0,0,0,4.043362,0.67243093,1.4678812,0,0,0,0.08462607,1.6141404,0.52479076
858,2.1461098,0,0.95922136,0,0,0.23567563,0,0,0,0,0.78401303,0,0.48345125,1.4257445,0,0,0,2.6303933,0.46819085,0,0.3036827,0,2.020488,0.39229593,0,0,2.547012,0,0,0,0,0,0,0,0,2.8595402,0.9000492,0.54779625,0.3538647,0.02081696,0,0,0,0,0,0,0.213883,0.5419368,0,0,0,0,0,1.7877814,1.8330121,0.61154747,0,0,0,0
859,0,0,0,0,1.3216585,1.5027937,0,0,0,0,1.8563024,0,0.041007787,0,0,0,0,0,0,0.13863048,1.6176023,0.24399297,0,1.0250655,0,5.2625194,0,2.9818597,0,0,2.2533798,0.6903899,8.369302,0,0.09896217,0,0,1.7480764,0,0.17918767,0,0.86597025,0,2.6239285,1.1605749,0,1.6980449,0.4198263,0,0,0,0,0,0,1.6956242,0,1.1246679,1.0214914,0.82046646,0
860,0.52439207,0,0,0,0,0,0,0.28516933,0.6443152,2.547948,1.5353574,0,0.89362717,0,0,1.7956915,3.4892917,0.29453215,2.8622499,2.5609121,0.2062889,0.6530272,0,0.14992975,0,0.90095294,0,0,2.1822007,1.8515089,3.8692272,0.24375884,0,0,0.31854331,0,1.0775083,0,0,0,0,1.1219226,0,0,0,0,0,0,2.5206997,0,0,2.8108993,1.1372558,0,1.3424126,3.5109673,2.1152432,0.0655114,0,0
861,0,0,1.7265959,2.798469,0,0,0,0,1.5105001,0.7295714,0,0,0,2.2244244,0,0,0,0,0,0,0,0.6805229,0.27673906,0,2.0113037,0,0,0,0.6186499,0,1.5211303,0.91202015,0,1.3374219,3.616371,3.8750167,0,0,0,0,0.5382763,0.32242304,0,0,0,0.43392435,0,0.37515876,0,0,0,1.8177011,2.841018,0,0,0.32107985,1.5934825,0.4728362,0,0
862,0,0,0,0,0,0.19504113,0,1.5445943,0.94353485,0,0,0,0,0.17071995,1.1732957,0,0,0,0,0,0,0,0,0,0.7905366,0,5.367821,0,0,0,0,0,0,0.5931506,0.7086139,0,0,0,1.4368565,0.8831076,0,0,8.916296,1.6402714,0.45323133,0,0,0,0,0.7418883,0,5.8553696,1.6151193,0,0.16350195,0,0,0,0,0.574289
863,0,0,0.12330834,0,0,0.3975532,1.1259583,0.5247954,0.4335717,0,0,0,0,0,0,0,0,1.7711663,0,0,0,0,0.38874117,0,0,0,0,0,1.1063567,0.45844868,5.6829457,1.9216828,0,0,1.0497408,1.9435083,0,1.0225822,0,0.7360073,0.6560933,0,0,0.3184701,0.92251813,0,0,0,0,1.0375952,0,0,0,0,0.56626296,0,1.4127465,1.5206642,1.1887119,0
864,0,1.518105,0.46819708,0,0.23106816,0,0,0.041283283,0.42038062,2.019545,0.8437633,1.116111,0,0,0,0.613902,0,0,0,0,0,0.19558114,0,0,2.2125096,0,4.3146324,0.17493056,0,2.7143476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8673834,0.13354608,1.1340425,0,0.9570024,0.17671476,1.4365871,0,0,0,0,3.609888,0,2.3107395,0,0
865,0,1.5361508,0,4.908394,1.1027681,0,0.56921095,0.2739591,1.458483,0,0,0,0,0,1.1404622,0.021513274,0,2.3441253,0.43115696,0.39549816,0.7187101,1.6090351,0.7425487,2.2915444,0,0,2.420139,0,0,0,0,0,0,1.9146694,0,2.9916523,0,0,0.54755443,0.049654096,0.3018461,0,0.96977186,0,0,0,0,0,0,0.26765594,4.0477576,0,0,0.30801868,0,0,0,0.94469696,0,1.1790509
866,0.38614562,0.8574266,0.23147982,0,0,0,1.0543556,1.516152,0.41124249,0,0,1.4961783,0,0,0,0,0.13506722,0,2.0538075,0.008246244,0,0.051705685,0.2541495,0,0,0,0.14026235,0,0,1.6921351,0,0,4.5249586,0,4.251593,0,3.931654,0,0,0,1.5091106,1.6003951,0,0,0,1.7164788,1.3122218,0,0,1.0342728,0,0,1.1131401,0,0,0,0,0.4408599,0,0.8709791
867,0,0.5823003,0.50101334,2.1468606,0.87399787,0,2.0183854,0,0,0,0,0,0,1.2199106,1.9911953,0.8110455,0,0,0,0,1.7199634,0,0,0.49412653,0,0,0,0,0.7770196,8.44422,0,0,2.20472,0,3.1232293,0,0,0,0.44451672,1.3445401,0.83049846,0,9.50687,0,1.3694843,0.41220644,0,0,2.4220426,0.75391203,6.830975,0,3.0886998,0.5429807,0,0,0,2.422717,0.9921685,1.6667575
868,0,0,0.26237756,0,0,0,2.0298522,0.5993538,0.814772,0.15381756,0.66334754,0,0,0,0.3849369,0,0,0,0,0.1731149,0,0.99108833,1.8740628,2.1569016,2.8056328,0,0,0,0,0,0,0.716259,2.7522798,0,0,0,3.0959368,1.6170409,0.23492491,0,0,0.7553296,0,0.5054977,0,0.5855115,0,0,0.045704655,1.100071,0,2.1364596,0,1.2550194,0,1.0012549,0,0,0,0
869,1.935692,0,0,0,0,0,0,0.7960464,0,0,0.8916154,0,1.7222047,0.46687043,0.041847643,0,0,0,0,0.9111996,0,0.1829007,0,0,0,2.3257143,0,1.3936408,0,2.8443897,0,0,0,0,0,0,3.3128326,0.34525576,0,0.9973661,0,0,0,0,0.33967465,0,0,0,0.28281525,0.13777876,0,5.1217127,1.2641859,0,0,0.8958387,0,0,0,0
870,0.10316149,0.31622726,0.3068182,0.61217034,0,0,0,0,0,1.2558386,0.0729358,0.73416394,1.1469287,1.4564961,0,0.56657994,1.4707748,0,0.8251747,0,0.052382324,0.8156642,0.51962197,0,0.42534956,0,0,0,1.3050189,0,0,0,0,0,0,0,1.4846095,0,0,0.38330606,0,1.0169129,3.4033084,0.037613556,2.6411738,0,0.040171765,0,1.015459,0,0,0,0,0,0,0,0.8128092,0,0,0
871,0,0,0,0,0.08713694,0,0,0,0,0.46198997,0,0,0.3754676,0,0,0,0.113891326,0,0,0,0.23388863,0.87135667,0,0.57366866,1.0034444,4.974184,1.5623869,0,0.05348388,0,0,0,4.3054547,0,0,0.9838575,0,0,0,0.085603155,0,0.15860093,4.7215295,0,0,0,0,0,0,0,0,8.310998,0,0,0.42101324,0,0,0,1.2558542,0
872,0,0.28932554,0,0.39973965,0.710301,0,0,0,0.39982635,0.24210927,0,0,0.10188871,0,0,0,0,3.5750978,0,0,1.0555574,0,0,1.0995312,0,0,0,0,0,0.9046093,0,0,2.4247768,0,0,0,0,0,0,0,0.24313103,1.6226124,0,2.538473,0,0.47100526,0,0,0,0,1.0021925,0,0,0,0,0,0.34001684,0,0,0.6356811
873,3.997099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9128939,0,0,0.037450533,0.117982335,0,0,0,0.024502711,0,0,1.8958498,0,0.64773417,1.7674029,6.600735,1.276781,3.9191601,0,0,0,0,0,0,0.26053748,0,0,0,0,0,0,0,0.10657198,0,0,0,4.7664037,0,0.43764454,0,4.679263,0,0,0,0
874,0,2.6983442,0,3.7907362,1.367583,1.0333798,1.8231127,0,0,0,0,2.7272363,0.019904248,0,0,0,0,0,0,0,0,0,0,0,1.2225869,0,0,0,0.9509332,0.17924397,0,0,0,0.87145257,0,0,0,0.3757202,0.5055949,0.69475603,0,0,0,0,1.2926867,0,0,1.9967027,0,0,0.8848325,5.361164,1.9809662,3.6560276,0.42518842,0.95752025,0,0,0,0
875,0,0,0,7.527771,0.16161363,0.5683093,0,0,0.87019426,0.24506488,2.0924363,0,0,2.1728477,0.8108956,0.29630098,1.1921374,0.7836982,0,1.1227385,0,0,0,0.36634707,0,2.807715,0,0.40934113,0,0.17184706,0,1.763263,0,1.4676087,1.7487422,0,1.4822367,2.5402315,0.5776359,0.67368114,0,1.1458358,0,1.8669345,1.8264108,0,1.423722,0,0.28069863,0,1.3455101,5.014211,0.74239755,0,0,4.7536163,0,0.89189464,0,0
876,0.42495108,0,0,0,0.23557915,0.43860915,0.87699294,2.149915,0,0.91937727,0,0,1.4227121,0.026325883,0.5829666,0,2.6337938,0,0,1.1470752,0,0,0,3.4610934,0.14692521,0,0,1.5220662,0,2.2832205,4.836159,0,1.3259704,0,1.7886449,0,0,0,0,0,0.441612,0.39556667,4.91593,0,0,0.2517089,0,1.1077515,0,0,0,0,0,0,0.37345266,0,2.1497412,0,0.1301193,1.5472707
877,0,0,0,0,0.108877525,0.7387732,0,2.8705432,1.0020078,0,0,0.5309564,0,0,0,0,0,0.97583336,0,1.0245771,0,0,0.2542057,0,0,1.9954621,4.511136,0,0,0.47124052,0.7477526,0,0,2.4818747,0,1.2212405,0,0.1468793,0.34110898,0.5236404,1.3309473,0.42196363,0,0,0,0.06712633,0,0,0,1.2549784,0,4.5800505,0.2590208,0,1.0890387,3.3406558,0,1.8133919,0,0
878,0,0,0,0,0.90442514,0,0,0.11851393,0,0,0.30274796,0,0,0,0,0,2.4606879,0,0,0,0,0,0.59979415,0,0.4148111,0.8189613,3.1865883,0.032953348,0,0.3729277,0,1.2396637,0,0.56305987,0,0,0.4470668,0,1.8389592,0,0,0.15045744,0,0.55724657,1.5278574,0.5879987,0.41916102,0,0,0,0,0,0,0,0,0.16710147,0,0,0.42325002,0
879,1.6367875,0,1.8306129,0,0,1.2496701,0.40871447,0.8512207,0,0,0,0,0.44120845,0,0.17071657,0,1.5679879,0,0.465694,0,1.0753,0.14203528,0.41228405,0,0.8521512,0,0,0,0.25427246,0,0,0,0,0,0,0.8979205,0,0,0,0,0,2.1473157,0,0,0,0,0,0,0,0,0,0.28740892,0.116774336,0,0,7.5334125,2.4887908,0,0,2.150893
880,0.4595251,1.0015292,0.5267179,0.52298236,0,4.040297,1.7149906,0.7724214,0,1.9583277,1.8052543,0,0,0,0.77279776,1.4621987,0,0,0,0.4622833,0,1.6285117,0.12089658,0.047740895,0,0,0,0,0.097727396,2.2101371,3.663737,0,1.2480212,0,8.955937,0,0.78329915,0.56415874,0,1.9351203,0,0,0,0,0,0.3212843,1.7496531,1.5824344,0.542869,0.7814665,0.28481522,2.2382417,0,0,0,0,0,0,0.6774154,0.12513131
881,1.8689047,0.91065425,0,3.0866292,0,0.3661143,1.1604667,0,0,0,0,1.366642,1.0915759,0,0,0,0,1.1677414,2.6678631,0,0,0,0,1.5796068,0,0,4.008867,0.83812135,0,4.462729,0,0,0,0.8762929,0,0,0,0,0.002089988,0,0,0,2.2966897,0.90084535,0,0,0,0,1.6242086,0,1.3890364,0,0,0,0,0,0,1.3654997,0,0
882,0.67664635,0,0,0,0.107668296,0,0,0,0.36766827,0,0,0,0,0,0,0,1.6312857,0,0,2.1041183,0,0,0,1.5064822,0.94860333,0.49512562,0.21804489,0.87819505,0,2.4206488,1.1843315,0.37723863,0,0,0,0,1.8163344,2.1215944,0,1.001856,0.11750893,0,0,0.25908145,2.5732334,0.92332226,0,0,1.2272283,0,0,0,0,0,2.2285485,0.50358564,0,0,0,0
883,0,2.853181,0,0.526216,3.1491652,0.6965939,0,1.3249749,0.7472462,0,1.8976955,2.630374,0,0,1.2154126,0.6397843,1.4414959,0,0,0,0.06416146,0,0,0.9454101,0.01167856,0,0,0,0,0,0,0,0,1.5629863,0,1.8656443,0,0.16160004,0,1.2141297,0,0.8698693,0,0,0.37589243,0,0.50674695,1.282196,0,0,0.4809417,1.5526177,0,0.12082488,0.42708263,0,0,0,0.69328713,0.28475806
884,0,0,0.7774714,0,0,0,0,0,0,0,0,0.21245669,0,0,0,0,0,0,0.27854767,0,0.43335629,0,0.9288693,0,0,0.7147332,0,0,0.29614037,0,0,0,0,0,0,0,4.9808846,1.7343067,2.3934135,0.13565493,0.36341503,0,1.9076805,0,0,0.30493957,0,1.754907,0,0.4970331,0,0,1.6970586,0,0,0,2.0803285,0.6664423,0,0.7007678
885,1.714035,0,0,0,0.6106306,0,0,0,0,0.49957326,0,1.5216302,0.95240146,1.7959925,0,0.029091226,0,0.41379556,1.1372524,0,1.9362974,2.1199188,0.85892546,0,0.36069816,1.5038203,0.8454286,0.90376675,0.28702563,5.5753126,2.6631017,0,0,0.45887816,0,2.7897985,0,0,0.60803306,0,0,0,0,0,0,0,0,0,0.056558758,1.5019671,1.1071122,2.181935,0,0,0.9154725,0,0,0.10565034,0,0
886,0,0,0,0,0,2.04954,1.095363,0,0,0,0,0,0.05276567,1.8566911,0,0,0,2.9465592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4202294,3.7145736,0,0,2.4546883,0,0.07471002,0,0,0,0.12998958,0.7345377,0,0,0.5569191,0.15386748,0.43121788,0,0,0,0,0,0,0,0,0.29127288,3.1003878,0
887,0,0,0,0,0,0,0,0,0,0.6265962,0,0.487663,0,0.5730407,0,0.31307048,0,0,0,0,2.2567997,2.3394594,0,0,0,0,9.710557,0,0,1.2505721,0,0.28754932,1.9950179,0.4865036,0,0,1.4826329,0,0.38758853,0,1.0692099,0,0,1.2333697,8.506256,0,0.9020056,1.243,0,0,0,0,0.94180536,0,0,1.38335,0.68553597,0,0,0.5231258
888,0,0,0.3789532,0,0,0,0.48064333,0,0,0,0,0,0,0,0,1.2339045,0.7144231,1.2368193,0,1.2485946,1.3114836,0.25368258,0.67082804,0.80561966,0.63304746,0,4.7692003,0,0.629834,0.33600035,0,1.6408709,0,0,0,0,1.0135708,0,0,0,0.9998108,0.7606029,7.939373,0,5.508069,1.1053901,0,0,0,0.22865014,0.4543005,0.90258086,0,0,0,0,0,0,0,0
889,0.91678584,0,1.7454709,0,0.25269678,0,0,1.4942878,0.08636998,0,0,0.90419084,0,0,0,0.896518,0,0,1.4222264,0,1.2183491,0,0.6867339,0,0,0,0,0,0,0,3.3894677,0.8913623,0,0,0,0,0,0,0,1.3419387,2.3467574,0,0,0,0.9573395,0.46429038,0.3620472,0.043861315,0.16918615,0,1.1356767,5.254159,0,0.64486456,0,0,0,0.340117,0.8360898,0
890,0.09101692,2.577634,0,1.495355,0.59322244,0,0,0,0,0,0.8213797,0,3.412785,1.1476817,0.7742184,0,0,3.0127075,0.8419898,0.42958122,0,0,0,0,0,0,1.1927736,1.3868023,2.0099475,0,0,0,0,1.6422358,1.120207,0,0.57270604,0,0.52216136,0.58492434,0.20040683,0.8098918,1.5896771,0,0.083592124,0,0,0,0.43634075,0,0,1.9582396,0,0,0,0,0.7438705,0.45653757,0,0.32805374
891,0,0,0,0,0,0,2.585657,0.3562541,0,0,0,0.10758779,0,0,0.70406914,0,0,0,0,0,0,0,0,2.073346,0.15112492,0,3.152144,0.40895987,0.044917308,0,0,0,0,0,4.2941384,0.8953992,2.2287881,0,0,1.1156197,0.61901563,0,5.242978,0,0,0.71665996,0.08782432,0,1.6451507,0,0,0,0,0.26311162,0,2.2639565,0,0,1.9624517,0.06411155
892,1.7468407,1.7277036,0,1.3411038,0,0,0,0,0.85223114,1.2165152,0,0,0,0,0,0.9569605,0,1.3208667,0,0,0.10515319,0.09284405,0,0,0.13030428,0.97644776,0,0,3.9281366,1.3745899,0.55777186,0,0,0.35008618,0.78054947,0,1.6551236,0.0732003,0,0,0,0.18095781,0,0,0,0.14903864,0.4606564,0,0,0,0,0,0.3222151,0.15158379,0,0.12592492,0,1.5681422,0.6551945,2.4031956
893,1.1924099,0,0,0,2.0597022,1.1244144,0.63832134,0,0,0,0.8921078,0,0,0,0,1.1515791,0,0.10619469,0,0.08450672,0,0,1.5493994,0,0,0,0,0,0.16037351,0.65257156,0,0,8.033538,0,4.565207,0,1.4844058,0,0,0,0,0,0,0,0,0,0,0,0,2.1136394,2.5099406,0,1.8121101,2.2173586,0,0.36251593,0,0,0.9837667,0.30632782
894,1.2139618,0,0,0,0,0.44451973,0,0,1.0939871,0,0,0,0,0.6415228,1.2190787,0.14385262,0,1.3137379,0.0178075,1.3917252,0,1.4154532,0,0,0,0,0,0,0.99539435,0,0.51596016,2.6551826,0,0,0,0,0.6916398,0,0.14319418,0,0,1.7611592,0,0,0,0.84153646,0,0,0.55618227,0.6090079,0.8372461,0,0,0,0.26881215,0.26174435,0,0,0,1.5709847
895,0,0,3.5463636,9.917525,1.0025873,0,0,0,0,0.1053298,0.3521575,0,0,1.2112975,0,0.7353881,0,0,1.9383957,0,0,0,0.42271543,0.62933457,2.9657671,0.064812444,0.50020266,0,0.6724774,0.11335833,1.4323052,0,0,0,0,0,0,1.511151,0,1.2216858,0,0.35209635,0,1.9824458,1.0192074,0.62080586,0.9463513,0,0.3675743,0,0,0,1.475207,0,0,1.2033585,0,0,1.2769499,0
896,0,2.229977,0,0,0,0,0,0.7991575,0,0,0,0.94426745,0.6797779,0,1.8179586,1.3368008,0,0,0,0,0,0.4320775,0,0,0,0,8.739009,0,0,0,0,0,5.5803285,0,3.8567042,0,2.56627,0,2.3269916,0.15306379,0,0,4.7449436,0,3.1207852,0,0.04289294,0,0,0.51535124,5.7723374,0,0,1.4970671,1.7969925,0,0,0,0.30221143,0.3396197
897,3.1699977,0,0,0,1.0925907,0.8454207,0,1.0787663,0,0,0.261368,0,1.9859679,0,0,1.5398226,0,0.08182773,0.59467864,0,0,0.3247959,0,0.61033857,0,0,7.519942,0,0,0,0,0,11.172996,1.8669664,0,0,0,0,0.43706003,0,0,0,0,0,0,0,0,0,0,0.7682298,0.44065893,0,0,0,0,0,0.84789383,0,0,0
898,0,0,0,0,0.18310249,0,1.5135272,0,2.5127885,2.5408962,0,0,0,0.9302018,0.90779966,0.2865401,2.92752,0,0.15281653,0,0,0,0.78443885,1.6876855,0,2.451368,1.1675186,0,1.4127438,0,8.878502,0,0,0,4.335122,0,0,0,0,0,0,0,0,0,0,0.28877598,0,0.43607792,0,0.047111653,0,0,3.258743,0,0,1.011411,2.0189524,0,0,0
899,1.1664755,0,0.7503418,0,1.3049282,0,0.07097701,0,0,0,0.04475916,1.4326746,0,0,1.7649528,1.0636557,0,0,1.3186512,0,0,0,0,0,0.40199637,0,0,0,1.368202,0,0,2.1836324,3.1476293,0.06186054,0,0,1.8827847,0,0.07773431,0,3.9499803,0,0,1.7907627,3.2971048,1.0471712,0,0,0,0,0,0.67296904,0,0,0,0,0,0,0,0.643029
900,0,0,0,0,0,0,0,0.41216394,1.0281211,0,0.45022207,0.5888126,2.0852342,0,1.7311596,0.092899345,0,0,0.17854413,0.69236505,1.7335002,0.19911301,0,0,0.6696514,0,2.6446886,0.14832617,0,0,1.1755325,0,0,0,5.0184565,3.547383,0.39133146,0,0,0.19872782,0,0,0,0.18568307,0.20903042,0,0,0,0,0,0.42956245,0.15933019,0,1.0823084,0,1.731762,0.65361094,0.36365017,0,0
901,0,0,2.6579998,5.2223687,0,1.3679167,2.0471888,0,0.93053156,0.5480744,0,0,0,0.38927466,0,0,0,0,0,0,0.3709617,0,0.6484728,0,0.84313273,0,3.1347246,0,0.9671795,3.0210645,1.2979937,0,0,0,0,0,3.101921,1.0724189,0,0,0,0,0.4120521,0,0,0.15312782,0,0,0,0,2.820276,0,1.8341942,0,0.41115677,0,0,0.87271297,0,0.8881268
902,0.28736198,0.4455595,0.6538335,0,0,0.44201356,1.3934084,0,0,0,0,1.792993,0,0,0,2.7493935,0.96228445,6.281464,0,1.2244984,0,0.047705706,0,0,0,1.7646158,11.614026,0.46157742,0,0,0,0,0,0,0,6.4984307,0.3595585,0.5412001,0,0,0,2.0095189,0,0.48655567,0,0,0,1.9068869,0,0.22263701,1.5513226,0.9427217,0,0,0.3708347,1.5866785,1.4846013,0.4073525,0.59309787,0
903,0.054022368,0,0,3.222599,0,0,0,0,0.3354056,0.470796,0,0,1.6357512,1.401778,0,0.09809156,1.2000641,0.85101134,0,0.5977006,0,0,0,0,0.77844733,0,0,0.40070662,0.8892368,2.7350268,0,0,0,0,0,5.0351367,1.1710114,0.92974514,1.2582599,0.15104482,1.0444971,0,0,1.3497088,0,0,0,1.870085,0,0,0,8.090732,0,2.9659414,0,0,0.24735588,2.1555727,0,0.55826294
904,0,2.0841677,0,1.8273208,0,0.8349715,0,0,0.8114547,0,1.5966854,0,0.029962061,0,0.77834547,0,0.31500176,0,1.277559,0,0,0,0,0,0,0,2.2189896,0.029300077,0,1.0675205,0,0,1.8511821,0,6.3934455,0,0,0,0,0.34903643,0,0,5.878996,0,0,0.37765005,0,0,2.1876693,1.2796544,0,0,1.1092879,0.16455512,0,0,0,0,1.24075,0
905,1.1823372,0,1.8606063,0,0.77842104,1.8795828,0.44265208,0,0.23550063,0,0,1.2723284,0,0,0,0,0,0,0,0,0,2.426787,0,0,0,1.7977386,3.187809,0,0,0,2.1621528,0,1.4442836,0,0.7120108,1.6833906,0,0,0,0,0,0,0,0,0,0,0,0,1.3214968,1.0171025,0,0,0.296098,0,0,0,1.268747,0.95977116,0,2.3183136
906,0,0.6674085,1.9131868,0,1.6940011,1.9836005,1.5681312,1.2121425,0,0,0,0,0,0,0,0,0,0,0.709334,0,0.14605401,0,0,0,1.0638039,0.4096087,1.2498744,0.33299482,0,1.3459699,0,0.49008834,6.7043934,0.28248158,0,0.3829642,0,0,0,0,0,0,0,0.38503224,0,0,0.081983976,0.3804011,0,1.8044868,0,3.852495,1.6097682,0,0.761815,3.3452287,0.1192088,0,0,0
907,3.906998,0.8523683,0.4404668,0,0,0,0,0,1.5709682,0,0.94279283,0,3.2412124,0,0.17605776,0,0.53240544,0,0.48469958,0.49141023,0.104664266,0,0.39205304,0.9120026,1.099917,4.2163706,0,0.9755068,0,0,4.368344,2.3152454,0,0,0.61517537,2.5196462,0,0,0,0,0,0,0,0,7.4378858,0.6438267,0.25886363,0,1.1537169,1.8096602,0,0,0,0,0,0,1.9899588,0,0,0
908,0,0,0,0,0.84805256,0,2.8219259,2.2040796,0,0,0.8236777,0,0,0.32831916,0,0.53774357,0,1.3081926,0,0,1.1087793,0,0.38995153,0,0,0.5860508,0,0.46540156,0,0,5.6292534,0.44264066,0,0,0,2.7199335,0,0.5580127,0,0.81755936,1.327746,2.4063993,0,0,0,0,0.2260457,0,0.19606055,0.52666396,0,0,0.005716994,0,0.4538611,0,2.3430421,0.79395974,1.1077808,0
909,0,0,1.0129976,0,0,0,0,0.08607912,0.8107795,0.6111413,0,0,0,0,0.7173233,0,0.08344039,0,0,0,1.3008255,0.6994045,0.45895958,0,0,0,2.9010792,0.11051485,0,0,1.9572974,0,0,0,4.0311623,2.4512267,0,0,0,0.25044757,1.8641907,1.7114592,1.8816272,0,0,0,0,0.7201302,1.9570634,0,0,0,0,0,0,0,0.58959764,0.2984653,0,0
910,2.439771,0,0,0,0,0,0,2.135242,0.25927028,1.1453909,0,0,0.9646254,0,0,0.062391017,3.1628416,0.5771595,2.946915,1.983474,0,0,2.4046767,1.072922,0,0,0.46763918,0,0.1500531,2.6014493,4.6572924,0,7.708059,0,0,0,2.2711399,1.0377245,0,0,0,0,0,0,0,0.39091352,0.4768777,0,0,0.65746427,4.023919,0,4.4950147,0,0,0,0.9168657,0,0,1.648901
911,0,1.396164,0,0,2.0054944,0,0,0,0.95066756,0,2.9359107,0,0,0,0,1.0263106,0.09165176,0.340707,0.54138994,1.2361561,0,0.6657684,0,0,0,0,3.480941,0,0,1.8510916,3.1466105,0,0,0,5.220693,0,0,0,0,0,0.40913525,0,0,0,0,0.48236054,1.3982092,0,1.4503605,0.758124,1.0036318,0,0,0.55196875,1.3428383,0.44981378,0,0.7818294,0,1.086933
